segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
136,2,C,NHB,0.610796623000,-0.000334940000,-0.000548365834695,0.000548365834695,-0.000333670777955,NHB,-0.001,0.000,0.333670777955086,0.666329222044914
137,2,C,NHB,0.610796623000,-0.000257191000,-0.000421074692157,0.000421074692157,0.000329607753004,NHB,0.000,0.001,0.670392246995568,0.329607753004432
138,2,C,NHB,0.610796623000,-0.000268837000,-0.000440141595216,0.000440141595216,0.000010786464647,NHB,0.000,0.001,0.989213535353141,0.010786464646859
139,2,C,NHB,0.610796623000,-0.000389810000,-0.000638199337261,0.000638199337261,0.000050757352279,NHB,0.000,0.001,0.949242647720971,0.050757352279029
140,3,C,NHB,0.241185721000,-0.000094940000,-0.000393638560386,0.000393638560386,0.000328512405622,NHB,0.000,0.001,0.671487594378053,0.328512405621947
141,3,C,NHB,0.241185721000,-0.000150435000,-0.000623730954620,0.000623730954620,0.000152456848224,NHB,0.000,0.001,0.847543151776323,0.152456848223677
142,3,C,NHB,0.241185721000,-0.000079443000,-0.000329385171189,0.000329385171189,0.000010869102650,NHB,0.000,0.001,0.989130897349663,0.010869102650337
143,3,C,NHB,0.617017436000,-0.000377983000,-0.000612596950988,0.000612596950988,0.000047288027803,NHB,0.000,0.001,0.952711972196804,0.047288027803196
144,3,C,NHB,0.617017436000,-0.000363346000,-0.000588874768849,0.000588874768849,0.000198429902668,NHB,0.000,0.001,0.801570097331638,0.198429902668362
145,3,C,NHB,0.617017436000,-0.000225195000,-0.000364973478643,0.000364973478643,-0.000148741313172,NHB,-0.001,0.000,0.148741313172319,0.851258686827681
146,3,C,NHB,0.617017436000,-0.000326107000,-0.000528521531116,0.000528521531116,0.000362624574910,NHB,0.000,0.001,0.637375425090052,0.362624574909948
147,3,C,NHB,0.517349488000,-0.000161728000,-0.000312608794927,0.000312608794927,-0.000161450801288,NHB,-0.001,0.000,0.161450801288090,0.838549198711910
148,3,C,NHB,0.517349488000,-0.000255815000,-0.000494472316942,0.000494472316942,-0.000076194175439,NHB,-0.001,0.000,0.076194175439446,0.923805824560554
149,3,C,NHB,0.517349488000,-0.000089606000,-0.000173202065680,0.000173202065680,0.000113243858257,NHB,0.000,0.001,0.886756141742589,0.113243858257411
150,3,C,NHB,0.517349488000,-0.000239168000,-0.000462294842360,0.000462294842360,0.000163281987385,NHB,0.000,0.001,0.836718012615462,0.163281987384538
151,3,C,NHB,0.517349488000,-0.000311096000,-0.000601326583317,0.000601326583317,0.000320594170717,NHB,0.000,0.001,0.679405829283187,0.320594170716813
152,3,C,NHB,0.517349488000,-0.000322022000,-0.000622445769193,0.000622445769193,0.000335945210531,NHB,0.000,0.001,0.664054789468724,0.335945210531276
153,3,C,NHB,0.517349488000,-0.000384680000,-0.000743559255248,0.000743559255248,-0.000090296131560,NHB,-0.001,0.000,0.090296131560017,0.909703868439983
154,3,C,NHB,0.517349488000,-0.000228834000,-0.000442319950648,0.000442319950648,0.000084918731452,NHB,0.000,0.001,0.915081268548484,0.084918731451516
155,3,C,NHB,0.517349488000,-0.000129365000,-0.000250053402972,0.000250053402972,0.000181980626866,NHB,0.000,0.001,0.818019373133516,0.181980626866484
156,3,C,NHB,0.517349488000,-0.000343664000,-0.000664278225786,0.000664278225786,0.000155545861249,NHB,0.000,0.001,0.844454138751242,0.155545861248758
157,3,C,NHB,0.517349488000,-0.000229520000,-0.000443645940170,0.000443645940170,0.000328909159025,NHB,0.000,0.001,0.671090840975325,0.328909159024675
158,3,C,NHB,0.517349488000,-0.000017613000,-0.000034044684316,0.000034044684316,0.000067206834198,NHB,0.000,0.001,0.932793165802242,0.067206834197758
159,3,C,NHB,0.626409493000,-0.000285042000,-0.000455040996641,0.000455040996641,0.000309069800089,NHB,0.000,0.001,0.690930199911451,0.309069800088549
160,3,C,NHB,0.626409493000,-0.000450177000,-0.000718662480423,0.000718662480423,-0.000154421696138,NHB,-0.001,0.000,0.154421696138048,0.845578303861952
161,3,C,NHB,0.626409493000,-0.000444670000,-0.000709871106631,0.000709871106631,0.000150956715748,NHB,0.000,0.001,0.849043284251538,0.150956715748462
162,3,C,NHB,0.626409493000,-0.000341621000,-0.000545363701888,0.000545363701888,0.000264135283402,NHB,0.000,0.001,0.735864716598171,0.264135283401829
163,3,C,NHB,0.626409493000,-0.000238587000,-0.000380880243142,0.000380880243142,0.000201272753260,NHB,0.000,0.001,0.798727246740136,0.201272753259864
164,3,C,NHB,0.626409493000,-0.000499636000,-0.000797618818973,0.000797618818973,-0.000129308899117,NHB,-0.001,0.000,0.129308899116638,0.870691100883362
165,3,C,NHB,0.626409493000,-0.000511221000,-0.000816113110853,0.000816113110853,-0.000129642617555,NHB,-0.001,0.000,0.129642617555342,0.870357382444658
