segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
325,6,C,NHB,0.610796623000,-0.000716992000,-0.001173863726486,0.001173863726486,0.001568732601221,NHB,0.001,0.002,0.431267398778534,0.568732601221466
326,6,C,NHB,0.610796623000,0.000218850000,0.000358302570379,-0.000358302570379,0.000119156540145,NHB,0.000,0.001,0.880843459854731,0.119156540145269
327,6,C,NHB,0.610796623000,-0.001544560000,-0.002528763162464,0.002528763162464,0.002713612734028,NHB,0.002,0.003,0.286387265972152,0.713612734027848
328,6,C,NHB,0.610796623000,0.000137131000,0.000224511719345,-0.000224511719345,0.005249066001350,NHB,0.005,0.006,0.750933998649517,0.249066001350483
329,6,C,NHB,0.610796623000,0.001199680000,0.001964123498437,-0.001964123498437,-0.000356396968290,NHB,-0.001,0.000,0.356396968290280,0.643603031709720
330,6,C,NHB,0.610796623000,0.000031681000,0.000051868328683,-0.000051868328683,0.006151124724175,NHB,0.006,0.007,0.848875275824640,0.151124724175360
331,7,O,OT,0.161385165000,-0.000181465000,-0.001124421814112,0.001124421814112,0.002514157793572,OT,0.002,0.003,0.485842206428477,0.514157793571523
332,7,O,OT,0.161385165000,-0.001852101000,-0.011476277884649,0.011476277884649,0.011314478391480,OT,0.011,0.012,0.685521608519521,0.314478391480479
333,7,O,OT,0.161385165000,-0.000995612000,-0.006169166788038,0.006169166788038,0.003420517763325,OT,0.003,0.004,0.579482236675193,0.420517763324807
334,7,O,OT,0.161385165000,-0.001909001000,-0.011828850563805,0.011828850563805,0.005841055325370,OT,0.005,0.006,0.158944674630099,0.841055325369901
335,7,O,OT,0.412866318000,-0.004653580000,-0.011271396568610,0.011271396568610,0.006655747465726,OT,0.006,0.007,0.344252534274390,0.655747465725610
336,7,O,OT,0.412866318000,-0.004699220000,-0.011381940824730,0.011381940824730,0.006636162065453,OT,0.006,0.007,0.363837934547375,0.636162065452625
337,7,O,OT,0.412866318000,-0.004711079000,-0.011410664407844,0.011410664407844,0.009606993279213,OT,0.009,0.010,0.393006720787344,0.606993279212656
338,7,O,OT,0.412866318000,-0.004579822000,-0.011092747943658,0.011092747943658,0.008632989722983,OT,0.008,0.009,0.367010277017460,0.632989722982540
339,7,O,OT,0.346175271000,-0.004231536000,-0.012223680760836,0.012223680760836,0.004334305730075,OT,0.004,0.005,0.665694269924964,0.334305730075036
340,7,O,OT,0.346175271000,-0.004198986000,-0.012129653247242,0.012129653247242,0.004507578130126,OT,0.004,0.005,0.492421869874403,0.507578130125597
341,7,O,OT,0.346175271000,-0.000038257000,-0.000110513382107,0.000110513382107,0.002301064323036,OT,0.002,0.003,0.698935676964254,0.301064323035746
342,7,O,OT,0.346175271000,-0.003911934000,-0.011300443237033,0.011300443237033,0.007401347475124,OT,0.007,0.008,0.598652524875943,0.401347475124057
343,7,O,OT,0.346175271000,-0.003893922000,-0.011248411790801,0.011248411790801,0.006733122380518,OT,0.006,0.007,0.266877619481970,0.733122380518030
344,7,O,OT,0.346175271000,-0.004285678000,-0.012380081302803,0.012380081302803,0.004584596817732,OT,0.004,0.005,0.415403182268181,0.584596817731819
345,7,O,OT,0.346175271000,-0.004146454000,-0.011977903528528,0.011977903528528,0.004167186918758,OT,0.004,0.005,0.832813081241773,0.167186918758227
346,7,O,OT,0.346175271000,-0.004013026000,-0.011592468717963,0.011592468717963,0.011049489564128,OT,0.011,0.012,0.950510435872402,0.049489564127598
