segment,atom,element,atom_class,area_square_angstrom,native_xtb_charge_electron,native_xtb_raw_sigma,tm_nist_raw_sigma,nist_hsieh_averaged_sigma,pre_probability_partition,left_bin,right_bin,left_weight,right_weight
629,16,C,NHB,0.517349488000,-0.000117231000,-0.000226599238463,0.000226599238463,0.000536645477027,NHB,0.000,0.001,0.463354522972955,0.536645477027045
630,16,C,NHB,0.517349488000,-0.000246378000,-0.000476231262840,0.000476231262840,0.000237017449209,NHB,0.000,0.001,0.762982550791330,0.237017449208670
631,16,C,NHB,0.517349488000,-0.000027525000,-0.000053203879850,0.000053203879850,0.000155070080856,NHB,0.000,0.001,0.844929919143732,0.155070080856268
632,16,C,NHB,0.517349488000,-0.000377820000,-0.000730299360033,0.000730299360033,0.000556654971155,NHB,0.000,0.001,0.443345028844791,0.556654971155209
633,16,C,NHB,0.517349488000,-0.000086216000,-0.000166649435246,0.000166649435246,-0.000056504804226,NHB,-0.001,0.000,0.056504804226398,0.943495195773602
634,16,C,NHB,0.517349488000,-0.000186579000,-0.000360644021745,0.000360644021745,0.000146714849707,NHB,0.000,0.001,0.853285150293022,0.146714849706978
635,16,C,NHB,0.517349488000,-0.000164470000,-0.000317908887154,0.000317908887154,0.000195093399456,NHB,0.000,0.001,0.804906600543540,0.195093399456460
636,16,C,NHB,0.517349488000,-0.000383485000,-0.000741249404696,0.000741249404696,0.000454666006270,NHB,0.000,0.001,0.545333993729964,0.454666006270036
637,16,C,NHB,0.626409493000,-0.000431516000,-0.000688872063438,0.000688872063438,-0.000219901505737,NHB,-0.001,0.000,0.219901505736949,0.780098494263051
638,16,C,NHB,0.626409493000,-0.000268986000,-0.000429409201179,0.000429409201179,0.000075325771871,NHB,0.000,0.001,0.924674228129001,0.075325771870999
639,16,C,NHB,0.626409493000,-0.000013870000,-0.000022142065462,0.000022142065462,-0.000104691437545,NHB,-0.001,0.000,0.104691437544623,0.895308562455377
640,16,C,NHB,0.626409493000,-0.000474917000,-0.000758157411896,0.000758157411896,0.000710778385325,NHB,0.000,0.001,0.289221614674825,0.710778385325175
641,16,C,NHB,0.626409493000,-0.000625526000,-0.000998589591936,0.000998589591936,0.000488688353843,NHB,0.000,0.001,0.511311646156585,0.488688353843415
642,16,C,NHB,0.626409493000,-0.000659087000,-0.001052166366195,0.001052166366195,0.000849463400878,NHB,0.000,0.001,0.150536599122342,0.849463400877658
643,16,C,NHB,0.626409493000,-0.000112033000,-0.000178849460699,0.000178849460699,-0.000123441470467,NHB,-0.001,0.000,0.123441470466584,0.876558529533416
