D_m,rpm,rotor_D,hc_D,free_area,pass,reasons,d32_mm,epsilon_W_kg,terminal_m_s,Garthe_factor,characteristic_m_s,capacity_m_s,loading,flood_phi,operating_phi,root_count,tip_m_s,rotor_Re
0.2,35,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.089059638955932,0.0018954911625180591,0.027663630375606218,1.2649432302113548,0.034992921966692285,0.006991127031310952,7.657705859418943,0.16934114570373365,,0,0.1832595714594046,84.7686733556299
0.2,40,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.335579998270405,0.002829421210522583,0.021141569165949586,1.26589503919663,0.026763007528008014,0.005244677925847686,10.207680087993033,0.16670372180710408,,0,0.20943951023931953,96.87848383500558
0.2,45,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7641262130537774,0.004028609497013599,0.016532156748801298,1.264007169331753,0.020896764655001166,0.004035292852322533,13.266941555629382,0.16476932256760324,,0,0.23561944901923448,108.98829431438129
0.2,50,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.3170742155084674,0.0055262133018019206,0.013186707505662061,1.2603576452215097,0.016619967620061044,0.0031735208699571046,16.869589527021343,0.16333306750946103,,0,0.26179938779914946,121.098104793757
0.2,55,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.95858442230186,0.0073553899046983565,0.010701394188375398,1.2555894034713986,0.013436557145294558,0.0025435215649753746,21.047981337689325,0.1622514053007223,,0,0.28797932657906433,133.20791527313267
0.2,60,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.665248411511383,0.009549296585513718,0.008816631428841506,1.250104401232507,0.011021709753239614,0.002072374329999327,25.833168099331466,0.1614247335279153,,0,0.3141592653589793,145.31772575250838
0.2,65,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.421158190122477,0.012141090624058817,0.007360880553052681,1.2441632457011798,0.009158137040104718,0.001712868341555319,31.255171884956596,0.16078377777442016,,0,0.34033920413889424,157.4275362318841
0.2,70,0.5,0.2,0.2,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.2151418676703285,0.015163929300144473,0.006217966595693128,1.2379397462090238,0.007697467989408538,0.0014336222480201375,37.34316658767424,0.16027996658216637,,0,0.3665191429188092,169.5373467112598
0.2,30,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,6.123132931923173,0.0011936620731892147,0.03718232679374067,1.4665010322016336,0.05452792062267915,0.011271919759240415,4.749501023348278,0.17428546315408178,,0,0.15707963267948966,72.65886287625419
0.2,35,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.089059638955932,0.0018954911625180591,0.027663630375606218,1.4722160283260237,0.04072684004065413,0.008198954430583228,6.52961238958902,0.17041433854926513,,0,0.1832595714594046,84.7686733556299
0.2,40,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.335579998270405,0.002829421210522583,0.021141569165949586,1.4731678373112986,0.031145079725569187,0.006142956984108153,8.715020237014487,0.16757331199384895,,0,0.20943951023931953,96.87848383500558
0.2,45,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7641262130537774,0.004028609497013599,0.016532156748801298,1.4712799674464216,0.024323431043195513,0.004722599772057891,11.336127771903804,0.16547659289252242,,0,0.23561944901923448,108.98829431438129
0.2,50,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.3170742155084674,0.0055262133018019206,0.013186707505662061,1.4676304433361786,0.019353213382679327,0.003712362575732818,14.421003697636959,0.1639125870497674,,0,0.26179938779914946,121.098104793757
0.2,55,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.95858442230186,0.0073553899046983565,0.010701394188375398,1.4628622015860675,0.015654665062447184,0.00297486852511614,17.996087551305134,0.1627305684440437,,0,0.28797932657906433,133.20791527313267
0.2,60,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.665248411511383,0.009549296585513718,0.008816631428841506,1.4573771993471758,0.012849157619441323,0.0024239096870545596,22.086629183229547,0.16182472826198546,,0,0.3141592653589793,145.31772575250838
0.2,65,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.421158190122477,0.012141090624058817,0.007360880553052681,1.4514360438158485,0.010683847348923798,0.00200382090297702,26.716955767890795,0.16112086438790735,,0,0.34033920413889424,157.4275362318841
0.2,70,0.5,0.2,0.3,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.2151418676703285,0.015163929300144473,0.006217966595693128,1.4452125443236925,0.008986283324281395,0.001677684843410019,31.91063842646164,0.1605666247778374,,0,0.3665191429188092,169.5373467112598
0.2,30,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,6.123132931923173,0.0011936620731892147,0.03718232679374067,1.6760391961460324,0.062319037110220195,0.012986533688765881,4.122423713259515,0.17550637960125287,,0,0.15707963267948966,72.65886287625419
0.2,35,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,5.089059638955932,0.0018954911625180591,0.027663630375606218,1.6817541922704224,0.046523426357595155,0.009431830753782202,5.6760978678655665,0.1714179605940067,,0,0.1832595714594046,84.7686733556299
0.2,40,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,4.335579998270405,0.002829421210522583,0.021141569165949586,1.6827060012556974,0.03557504531150578,0.007058950425201152,7.584129538646883,0.168393001707269,,0,0.20943951023931953,96.87848383500558
0.2,45,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.7641262130537774,0.004028609497013599,0.016532156748801298,1.6808181313908204,0.027787548814380336,0.0054227237417029915,9.872528452795422,0.1661470466613686,,0,0.23561944901923448,108.98829431438129
0.2,50,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,3.3170742155084674,0.0055262133018019206,0.013186707505662061,1.6771686072805774,0.022116331861887575,0.004260706808824116,12.565050080596153,0.16446415913185597,,0,0.26179938779914946,121.098104793757
0.2,55,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.95858442230186,0.0073553899046983565,0.010701394188375398,1.6724003655304662,0.017897015552324622,0.0034134317695934903,15.683921063987666,0.16318795629038113,,0,0.28797932657906433,133.20791527313267
0.2,60,0.5,0.2,0.4,false,NO_DILUTE_CONNECTED_ROOT;ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION,2.665248411511383,0.009549296585513718,0.008816631428841506,1.6669153632915745,0.014696578381215252,0.002781050062576576,19.2502807310172,0.16220736506510391,,0,0.3141592653589793,145.31772575250838
