"trialKey","diameterM","hcToColumn","rotorToColumn","freeArea","rpm","maxLoading","marginAbsolute","marginPercentagePoints","controllingScenario","controllingCapacityMS","controllingPhiOperating","controllingPhiTurning","controllingSeparationPP","controllingD32MM","controllingAreaM2M3","minSeparationPP","worstSeparationScenarios","worstSeparationDiffersFromControlling","d32MinMM","d32MaxMM","phiMin","phiMax","minAreaM2M3","maxAreaM2M3","minRootDistance","maxOperatingResidualMS","maxVelocityClosureMS","maxForceResidualN","allSixTwoDistinctRoots","allSixContinuation16Monotone","allSixSignedDirectionsValid","branchStatuses","rotorRe","powerVolumeWM3","paretoWithinDiameter2D","paretoGlobal2D","paretoGlobal3D","selectedBestMargin"
"0.7|0.3|0.33|0.2|30","0.7","0.3","0.33","0.2","30","0.5487224976623591","0.1512775023376408","15.12775023376408","0.36/SN","0.007964472530908626","0.04800634949193323","0.17146877077786576","12.346242128593254","6.068311766098486","47.46593584079949","12.346242128593254","0.36/SN","false","6.068311766098486","7.248261276173192","0.021820751037074045","0.04800634949193323","18.062884495185784","47.46593584079949","0.33107680398384903","6.938893903907228e-18","6.938893903907228e-18","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.0608785753486099","false","false","false","false"
"0.7|0.3|0.33|0.3|30","0.7","0.3","0.33","0.3","30","0.455266488825213","0.24473351117478698","24.473351117478696","0.36/SN","0.009599400278726166","0.03818123687509365","0.17289875495661255","13.471751808151891","6.068311766098486","37.75142578046045","13.471751808151891","0.36/SN","false","6.068311766098486","7.248261276173192","0.017927362295448605","0.03818123687509365","14.839996748776342","37.75142578046045","0.37720502397265987","2.7755575615628914e-17","2.7755575615628914e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.0608785753486099","false","false","false","false"
"0.7|0.3|0.33|0.3|35","0.7","0.3","0.33","0.3","35","0.6414518062030604","0.05854819379693954","5.854819379693954","0.36/SN","0.0068131155255332755","0.05861810104348119","0.16911649050564165","11.049838946216045","5.043496659112002","69.73507271497068","11.049838946216045","0.36/SN","false","5.043496659112002","6.024176565050446","0.025037482785805525","0.05861810104348119","24.937000948207626","69.73507271497068","0.2846147561803949","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","452.33411789297656","1.6846358858545059","false","false","false","false"
"0.7|0.3|0.33|0.4|30","0.7","0.3","0.33","0.4","30","0.3877218488990188","0.31227815110098117","31.227815110098117","0.36/SN","0.011271702309615425","0.03171314375484263","0.17420968915511292","14.249654540027029","6.068311766098486","31.35614481643421","14.249654540027029","0.36/SN","false","6.068311766098486","7.248261276173192","0.015194438735093494","0.03171314375484263","12.577724358564168","31.35614481643421","0.4121527903420868","1.3877787807814457e-17","1.3877787807814457e-17","1.0842021724855044e-19","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","387.71495819397984","1.0608785753486099","true","false","true","true"
"0.7|0.3|0.33|0.4|35","0.7","0.3","0.33","0.4","35","0.545353313019996","0.15464668698000394","15.464668698000395","0.36/SN","0.008013676923538174","0.04721046084088866","0.17019404705466618","12.298358621377751","5.043496659112002","56.163964049339825","12.298358621377751","0.36/SN","false","5.043496659112002","6.024176565050446","0.021013066689775175","0.04721046084088866","20.928735865761475","56.163964049339825","0.3310984727889501","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","452.33411789297656","1.6846358858545059","true","false","false","false"
"0.8|0.2|0.33|0.2|30","0.8","0.2","0.33","0.2","30","0.6649514699011724","0.03504853009882758","3.504853009882758","0.36/SN","0.005031945643300928","0.060832293652604286","0.1668412072497369","10.60089135971326","4.637007772260476","78.71320900066046","10.60089135971326","0.36/SN","false","4.637007772260476","5.538648172422235","0.025369878404312658","0.060832293652604286","27.483108817743414","78.71320900066046","0.2709703302937985","6.938893903907228e-18","6.938893903907228e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","2.0784559843564607","true","false","false","false"
"0.8|0.2|0.33|0.3|30","0.8","0.2","0.33","0.3","30","0.5538727109266953","0.14612728907330463","14.612728907330464","0.36/SN","0.006041098588116924","0.04742594910438715","0.1678650337362042","12.043908463181706","4.637007772260476","61.366231975842915","12.043908463181706","0.36/SN","false","4.637007772260476","5.538648172422235","0.02078789492254958","0.04742594910438715","22.51946064318255","61.366231975842915","0.3243370858032749","6.938893903907228e-18","6.938893903907228e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","2.0784559843564607","true","false","false","false"
"0.8|0.2|0.33|0.4|30","0.8","0.2","0.33","0.4","30","0.4731621249573228","0.22683787504267716","22.683787504267716","0.36/SN","0.007071571191962051","0.03896583721899849","0.16881961010407098","12.98537728850725","4.637007772260476","50.41937274994456","12.98537728850725","0.36/SN","false","4.637007772260476","5.538648172422235","0.017589343766843915","0.03896583721899849","19.054480320043343","50.41937274994456","0.363372427482202","1.3877787807814457e-17","1.3877787807814457e-17","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","2.0784559843564607","true","false","false","false"
"0.8|0.2|0.33|0.4|35","0.8","0.2","0.33","0.4","35","0.6779922498389656","0.0220077501610344","2.20077501610344","0.36/SN","0.004935159144917192","0.06217180497218597","0.16579860180273864","10.362679683055267","3.8539109572987846","96.792799306026","10.362679683055267","0.36/SN","false","3.8539109572987846","4.603282532329104","0.02510574794634144","0.06217180497218597","32.72327662274354","96.792799306026","0.2636452777026469","6.938893903907228e-18","6.938893903907228e-18","3.3881317890172014e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","590.8037458193982","3.3005111233067876","true","false","false","false"
"0.8|0.25|0.33|0.2|30","0.8","0.25","0.33","0.2","30","0.5815188598173551","0.11848114018264488","11.84811401826449","0.36/SN","0.005753897049919709","0.050728624551537496","0.16810429324765597","11.737566869611847","5.069928434769813","60.034722624845934","11.737566869611847","0.36/SN","false","5.069928434769813","6.05574785264172","0.02225555960991893","0.050728624551537496","22.050679933984014","60.034722624845934","0.3117125129623858","6.938893903907228e-18","6.938893903907228e-18","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.6627647874851688","false","false","false","false"
"0.8|0.25|0.33|0.3|30","0.8","0.25","0.33","0.3","30","0.48209430191300967","0.21790569808699028","21.79056980869903","0.36/SN","0.006940550092997185","0.040016900397574925","0.16926956066627563","12.92526602687007","5.069928434769813","47.357947054799155","12.92526602687007","0.36/SN","false","5.069928434769813","6.05574785264172","0.01822285879418961","0.040016900397574925","18.055103254908662","47.357947054799155","0.35970314284792376","6.938893903907228e-18","6.938893903907228e-18","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.6627647874851688","false","false","false","false"
"0.8|0.25|0.33|0.3|35","0.8","0.25","0.33","0.3","35","0.6887551694490455","0.011244830550954488","1.1244830550954488","0.36/SN","0.00485803925748","0.06383924821494812","0.1661614520546577","10.23222038397096","4.213720077064923","90.90197789229819","10.23222038397096","0.36/SN","false","4.213720077064923","5.033054536494214","0.025939511956638017","0.06383924821494812","30.922985358358044","90.90197789229819","0.25880384689290625","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","590.8037458193982","2.6404088986454304","false","false","false","false"
"0.8|0.25|0.33|0.4|30","0.8","0.25","0.33","0.4","30","0.4103879625439884","0.28961203745601155","28.961203745601154","0.36/SN","0.00815325973801462","0.03307354314450673","0.1703493291835026","13.727578603899588","5.069928434769813","39.140840234769534","13.727578603899588","0.36/SN","false","5.069928434769813","6.05574785264172","0.015409167971932518","0.03307354314450673","15.267314637491573","39.140840234769534","0.39562885624613964","1.3877787807814457e-17","1.3877787807814457e-17","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.6627647874851688","true","false","false","false"
"0.8|0.25|0.33|0.4|35","0.8","0.25","0.33","0.4","35","0.5851964206621415","0.11480357933785845","11.480357933785845","0.36/SN","0.005717737726744468","0.05077981977477801","0.1670143259542834","11.623450617950539","4.213720077064923","72.30639745317228","11.623450617950539","0.36/SN","false","4.213720077064923","5.033054536494214","0.02168957168374208","0.05077981977477801","25.85655076034603","72.30639745317228","0.3087557533364073","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","590.8037458193982","2.6404088986454304","true","false","false","false"
"0.8|0.3|0.33|0.2|30","0.8","0.3","0.33","0.2","30","0.5281429870934238","0.17185701290657618","17.18570129065762","0.36/SN","0.00633540486903005","0.04494292819046382","0.16915152017870577","12.420859198824195","5.453487568239414","49.446811011955475","12.420859198824195","0.36/SN","false","5.453487568239414","6.513887928730411","0.020322168810414563","0.04494292819046382","18.7189301069619","49.446811011955475","0.337893284890931","2.0816681711721685e-17","2.0816681711721685e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.3856373229043073","false","false","false","false"
"0.8|0.3|0.33|0.3|30","0.8","0.3","0.33","0.3","30","0.4353339723058314","0.2646660276941686","26.46660276941686","0.36/SN","0.007686052237671716","0.03554783549248362","0.17044613949750492","13.489830400502129","5.453487568239414","39.1102043024843","13.489830400502129","0.36/SN","false","5.453487568239414","6.513887928730411","0.016585333794372863","0.03554783549248362","15.276898198896792","39.1102043024843","0.38358263068411047","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.3856373229043073","true","false","false","false"
"0.8|0.3|0.33|0.3|35","0.8","0.3","0.33","0.3","35","0.6193571568617048","0.08064284313829517","8.064284313829518","0.36/SN","0.005402375051141735","0.054984876581427033","0.16710282936264514","11.21179527812181","4.532503831557083","72.78741987852355","11.21179527812181","0.36/SN","false","4.532503831557083","5.413824021026516","0.02336737481093439","0.054984876581427033","25.89745221142637","72.78741987852355","0.29286625649259523","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","590.8037458193982","2.2003407488711924","true","false","false","false"
"0.8|0.3|0.33|0.4|30","0.8","0.3","0.33","0.4","30","0.36901742601229026","0.3309825739877097","33.09825739877097","0.36/SN","0.009067321530404671","0.0294110304215454","0.17163841329945695","14.222738287791154","5.453487568239414","32.35840924200404","14.222738287791154","0.36/SN","false","5.453487568239414","6.513887928730411","0.013991502031026188","0.0294110304215454","12.88769673421741","32.35840924200404","0.41805664046842833","1.3877787807814457e-17","1.3877787807814457e-17","8.131516293641283e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","506.4032107023412","1.3856373229043073","true","false","true","true"
"0.8|0.3|0.33|0.4|35","0.8","0.3","0.33","0.4","35","0.5239322452691669","0.17606775473083303","17.606775473083303","0.36/SN","0.006386321289037603","0.044140860542845724","0.16805809340143996","12.391723285859424","4.532503831557083","58.43241905569228","12.391723285859424","0.36/SN","false","4.532503831557083","5.413824021026516","0.019510546267233336","0.044140860542845724","21.62302970113972","58.43241905569228","0.33854279884662075","1.3877787807814457e-17","1.3877787807814457e-17","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","590.8037458193982","2.2003407488711924","true","false","false","false"
"0.9|0.2|0.33|0.2|30","0.9","0.2","0.33","0.2","30","0.6501614458122622","0.04983855418773775","4.983855418773775","0.36/SN","0.0040663020369267324","0.058219456959789306","0.16531281170026585","10.709335474047654","4.220032599519317","82.77583964600767","10.709335474047654","0.36/SN","false","4.220032599519317","5.0405944938702945","0.024139312393704603","0.058219456959789306","28.733887349668354","82.77583964600767","0.2764365743843304","6.938893903907228e-18","6.938893903907228e-18","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.6305458552011474","true","false","false","false"
"0.9|0.2|0.33|0.3|30","0.9","0.2","0.33","0.3","30","0.5382869596019336","0.16171304039806633","16.171304039806632","0.36/SN","0.004911419019685526","0.04514060044107081","0.16622410815046013","12.108350770938932","4.220032599519317","64.18045270012257","12.108350770938932","0.36/SN","false","4.220032599519317","5.0405944938702945","0.019649893437990045","0.04514060044107081","23.389971316144138","64.18045270012257","0.32968272236841967","6.938893903907228e-18","6.938893903907228e-18","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.6305458552011474","true","false","false","false"
"0.9|0.2|0.33|0.4|30","0.9","0.2","0.33","0.4","30","0.4578794462264758","0.24212055377352415","24.212055377352414","0.36/SN","0.005773905846234428","0.03694675356869496","0.1670758600770184","13.012910650832346","4.220032599519317","52.530523446055916","13.012910650832346","0.36/SN","false","4.220032599519317","5.0405944938702945","0.016550013189314615","0.03694675356869496","19.700072929223595","52.530523446055916","0.36846879005126204","6.938893903907228e-18","6.938893903907228e-18","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.6305458552011474","true","false","false","false"
"0.9|0.2|0.33|0.4|35","0.9","0.2","0.33","0.4","35","0.6600646494662199","0.039935350533780056","3.9935350533780056","0.36/SN","0.004005293744446968","0.05915745936529735","0.16443911563859476","10.528165627329741","3.5073544566256527","101.20013833254497","10.528165627329741","0.36/SN","false","3.5073544566256527","4.1893400454139735","0.023834326701967626","0.05915745936529735","34.13567737676317","101.20013833254497","0.27084957474058036","0","0","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","747.7359908026758","4.177209390435156","true","false","false","false"
"0.9|0.25|0.33|0.2|30","0.9","0.25","0.33","0.2","30","0.5675852150370637","0.13241478496293624","13.241478496293624","0.36/SN","0.004657895839067958","0.048506506744908306","0.1664091793134263","11.7902672568518","4.614023595118683","63.07705941888745","11.7902672568518","0.36/SN","false","4.614023595118683","5.511194849725093","0.021125582987473395","0.048506506744908306","22.999277176919815","63.07705941888745","0.316272058815692","6.938893903907228e-18","6.938893903907228e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.1044366841609183","false","false","false","false"
"0.9|0.25|0.33|0.3|30","0.9","0.25","0.33","0.3","30","0.46756765131271694","0.23243234868728302","23.2432348687283","0.36/SN","0.00565426800595631","0.03802466699990697","0.16745597096206805","12.943130396216107","4.614023595118683","49.44664830947258","12.943130396216107","0.36/SN","false","4.614023595118683","5.511194849725093","0.017179455147388976","0.03802466699990697","18.70315488654434","49.44664830947258","0.36433065657154945","1.3877787807814457e-17","1.3877787807814457e-17","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.1044366841609183","false","false","false","false"
"0.9|0.25|0.33|0.3|35","0.9","0.25","0.33","0.3","35","0.6727464002226052","0.02725359977739472","2.725359977739472","0.36/SN","0.003929791092992603","0.060987948949754296","0.16473535249090637","10.374740354115207","3.8348083427504225","95.42268113354345","10.374740354115207","0.36/SN","false","3.8348083427504225","4.580465520507449","0.024679764398515908","0.060987948949754296","32.3282831686266","95.42268113354345","0.2651009147755155","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","747.7359908026758","3.341767512348125","false","false","false","false"
"0.9|0.25|0.33|0.4|30","0.9","0.25","0.33","0.4","30","0.3962428534572965","0.30375714654270347","30.375714654270347","0.36/SN","0.006672051718713335","0.03129299724478775","0.16842881574648166","13.713581850169392","4.614023595118683","40.692896253794935","13.713581850169392","0.36/SN","false","4.614023595118683","5.511194849725093","0.014457553970307992","0.03129299724478775","15.739839760188291","40.692896253794935","0.4001058664538234","6.938893903907228e-18","6.938893903907228e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","2.1044366841609183","true","false","false","false"
"0.9|0.25|0.33|0.4|35","0.9","0.25","0.33","0.4","35","0.568830777385023","0.131169222614977","13.116922261497699","0.36/SN","0.004647696496999074","0.04833119870110402","0.16548884995094815","11.715765124984411","3.8348083427504225","75.61973540472636","11.715765124984411","0.36/SN","false","3.8348083427504225","4.580465520507449","0.020527975699376984","0.04833119870110402","26.88981144925564","75.61973540472636","0.3146547895978308","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","747.7359908026758","3.341767512348125","true","false","false","false"
"0.9|0.3|0.33|0.2|30","0.9","0.3","0.33","0.2","30","0.5148681627677573","0.1851318372322427","18.51318372322427","0.36/SN","0.005134815089800289","0.04293170814095565","0.16732417832695579","12.439247018600014","4.963091814664935","51.901165335004826","12.439247018600014","0.36/SN","false","4.963091814664935","5.928137445294228","0.01926637025279956","0.04293170814095565","19.499922628912653","51.901165335004826","0.3419014757152154","1.3877787807814457e-17","1.3877787807814457e-17","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","1.753697236800765","false","false","false","false"
"0.9|0.3|0.33|0.3|30","0.9","0.3","0.33","0.3","30","0.4215397095999815","0.27846029040001846","27.846029040001845","0.36/SN","0.006271657808813339","0.033724535682532225","0.1684963795405241","13.477184385799188","4.963091814664935","40.77039507858754","13.477184385799188","0.36/SN","false","4.963091814664935","5.928137445294228","0.015610267835960735","0.033724535682532225","15.799499907026155","40.77039507858754","0.38775835300357653","1.3877787807814457e-17","1.3877787807814457e-17","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","1.753697236800765","true","false","false","false"
"0.9|0.3|0.33|0.3|35","0.9","0.3","0.33","0.3","35","0.6043391270124449","0.0956608729875551","9.56608729875551","0.36/SN","0.004374617980647792","0.05254047094745184","0.1655470567612985","11.300658581384665","4.124926000995855","76.42387417582859","11.300658581384665","0.36/SN","false","4.124926000995855","4.926994945633938","0.022188626084249742","0.05254047094745184","27.020883515107585","76.42387417582859","0.298203479602845","6.938893903907228e-18","6.938893903907228e-18","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","747.7359908026758","2.7848062602901043","true","false","false","false"
"0.9|0.3|0.33|0.4|30","0.9","0.3","0.33","0.4","30","0.35563658607790216","0.3443634139220978","34.436341392209776","0.36/SN","0.007433860617643308","0.027773522893709088","0.16957949560516583","14.180597271145674","4.963091814664935","33.57607386384906","14.180597271145674","0.36/SN","false","4.963091814664935","5.928137445294228","0.013103079986100613","0.027773522893709088","13.26191921865969","33.57607386384906","0.42213712028400235","1.3877787807814457e-17","1.3877787807814457e-17","5.421010862427522e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","640.9165635451507","1.753697236800765","true","false","true","true"
"0.9|0.3|0.33|0.4|35","0.9","0.3","0.33","0.4","35","0.5086297485929375","0.19137025140706243","19.137025140706243","0.36/SN","0.005197794306666593","0.04198454929711428","0.1663969214709014","12.441237217378712","4.124926000995855","61.06953087688585","12.441237217378712","0.36/SN","false","4.124926000995855","4.926994945633938","0.018424236255994396","0.04198454929711428","22.436681741256162","61.06953087688585","0.34371328538627066","0","0","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","747.7359908026758","2.7848062602901043","true","false","false","false"
"0.9|0.3|0.33|0.4|40","0.9","0.3","0.33","0.4","40","0.6992723532970254","0.0007276467029745382","0.07276467029745382","0.36/SN","0.003780719771019835","0.06445189102874975","0.16421169142597442","9.975980039722467","3.514194749726338","110.04266232046842","9.975980039722467","0.36/SN","false","3.514194749726338","4.19751039550646","0.02542768483470435","0.06445189102874975","36.34680909225429","110.04266232046842","0.25179306380732963","6.938893903907228e-18","6.938893903907228e-18","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","854.5554180602009","4.156911968712924","true","false","false","false"
"1|0.2|0.33|0.2|30","1","0.2","0.33","0.2","30","0.6406150593116412","0.059384940688358756","5.938494068835876","0.36/SN","0.003342787132674524","0.05649161295180258","0.16411442422149536","10.762281126969278","3.8789109858789588","87.3826903852009","10.762281126969278","0.36/SN","false","3.8789109858789588","4.633143677577646","0.023271619294611877","0.05649161295180258","30.13714347850185","87.3826903852009","0.27970873154513654","6.938893903907228e-18","6.938893903907228e-18","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","3.2475874755569714","true","false","false","false"
"1|0.2|0.33|0.3|30","1","0.2","0.33","0.3","30","0.5271189932373317","0.17288100676266827","17.288100676266826","0.36/SN","0.0040625357931284274","0.043508338765032364","0.16492951526985772","12.142117650482536","3.8789109858789588","67.29982552848927","12.142117650482536","0.36/SN","false","3.8789109858789588","4.633143677577646","0.01881313747982442","0.043508338765032364","24.36333356662989","67.29982552848927","0.33338055389837906","6.938893903907228e-18","6.938893903907228e-18","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","3.2475874755569714","true","false","false","false"
"1|0.2|0.33|0.4|30","1","0.2","0.33","0.4","30","0.446445395934054","0.25355460406594593","25.35546040659459","0.36/SN","0.004796644330454246","0.035454352375966766","0.1656925773815064","13.023822500553962","3.8789109858789588","54.841710735364295","13.023822500553962","0.36/SN","false","3.8789109858789588","4.633143677577646","0.015769744572702644","0.035454352375966766","20.422087899869616","54.841710735364295","0.37223019740394686","6.938893903907228e-18","6.938893903907228e-18","1.3552527156068805e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","3.2475874755569714","true","false","false","false"
"1|0.2|0.33|0.4|35","1","0.2","0.33","0.4","35","0.6466181792120534","0.05338182078794651","5.338182078794651","0.36/SN","0.0033117531274390794","0.05695869709488381","0.16338323120193243","10.642453410704862","3.2238413832932054","106.00775346465636","10.642453410704862","0.36/SN","false","3.2238413832932054","3.8506994300446618","0.022895490071904143","0.05695869709488381","35.67480218258208","106.00775346465636","0.27614085807818917","3.469446951953614e-18","3.469446951953614e-18","1.0164395367051604e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","923.1308528428095","5.157048630166857","true","false","false","false"
"1|0.25|0.33|0.2|30","1","0.25","0.33","0.2","30","0.5585882674585215","0.14141173254147843","14.141173254147843","0.36/SN","0.0038336640814309545","0.047021446869298614","0.16506821071106403","11.804676384176542","4.241054160161985","66.5232441183953","11.804676384176542","0.36/SN","false","4.241054160161985","5.065703580193482","0.020319259173847262","0.047021446869298614","24.06685529721166","66.5232441183953","0.31893463791386906","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.598069980445577","false","false","false","false"
"1|0.25|0.33|0.3|30","1","0.25","0.33","0.3","30","0.4571903137490963","0.24280968625090366","24.280968625090367","0.36/SN","0.004683913269517981","0.03659655594159758","0.16601157552001694","12.941501957841936","4.241054160161985","51.77470679629301","12.941501957841936","0.36/SN","false","4.241054160161985","5.065703580193482","0.01640550904573313","0.03659655594159758","19.431270052844106","51.77470679629301","0.3674915939074672","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.598069980445577","false","false","false","false"
"1|0.25|0.33|0.3|35","1","0.25","0.33","0.3","35","0.6615359384454003","0.03846406155459969","3.8464061554599693","0.36/SN","0.003237072474545878","0.05900459292048543","0.16362456330041686","10.461997037993143","3.5248259009016256","100.43831028146805","10.461997037993143","0.36/SN","false","3.5248259009016256","4.21020871496583","0.02377163821826162","0.05900459292048543","33.87713982030634","100.43831028146805","0.26933591109679433","1.734723475976807e-18","1.734723475976807e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","923.1308528428095","4.125638904133486","false","false","false","false"
"1|0.25|0.33|0.4|30","1","0.25","0.33","0.4","30","0.3857076850456572","0.31429231495434273","31.429231495434273","0.36/SN","0.005551975914120024","0.029975611660939698","0.1668900451648095","13.691443350386978","4.241054160161985","42.40777485349744","13.691443350386978","0.36/SN","false","4.241054160161985","5.065703580193482","0.013738085071814008","0.029975611660939698","16.271877958507737","42.40777485349744","0.40337849793516795","1.3877787807814457e-17","1.3877787807814457e-17","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.598069980445577","true","false","true","false"
"1|0.25|0.33|0.4|35","1","0.25","0.33","0.4","35","0.5566326803521451","0.14336731964785487","14.336731964785487","0.36/SN","0.0038471326834596427","0.04653804374879765","0.16429425502496142","11.775621127616377","3.5248259009016256","79.21760403013415","11.775621127616377","0.36/SN","false","3.5248259009016256","4.21020871496583","0.019665422613309017","0.04653804374879765","28.02534118093281","79.21760403013415","0.31897479961674213","6.938893903907228e-18","6.938893903907228e-18","2.710505431213761e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","923.1308528428095","4.125638904133486","true","false","false","false"
"1|0.3|0.33|0.2|30","1","0.3","0.33","0.2","30","0.5063540736652512","0.19364592633474875","19.364592633474874","0.36/SN","0.004229135082815941","0.04158482998816102","0.16586796868210812","12.42831386939471","4.561905840732744","54.69402233187904","12.42831386939471","0.36/SN","false","4.561905840732744","5.448943087541889","0.018507935620928742","0.04158482998816102","20.379661145565006","54.69402233187904","0.3441509106169074","6.938893903907228e-18","6.938893903907228e-18","6.776263578034403e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.165058317037981","false","false","false","false"
"1|0.3|0.33|0.3|30","1","0.3","0.33","0.3","30","0.4117295493552872","0.28827045064471274","28.827045064471275","0.36/SN","0.0052010835282959075","0.03241660586089158","0.1669312692356782","13.451466337478662","4.561905840732744","42.63560931676496","13.451466337478662","0.36/SN","false","4.561905840732744","5.448943087541889","0.01488252413300067","0.03241660586089158","16.387608268870096","42.63560931676496","0.39056082098456146","2.0816681711721685e-17","2.0816681711721685e-17","6.776263578034403e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.165058317037981","true","false","false","false"
"1|0.3|0.33|0.3|35","1","0.3","0.33","0.3","35","0.5939075594076884","0.1060924405923116","10.609244059231159","0.36/SN","0.0036056785998820535","0.05083603962479913","0.16432727669642289","11.349123707162375","3.791492222838064","80.44754408608004","11.349123707162375","0.36/SN","false","3.791492222838064","4.528726821723243","0.021334063439409454","0.05083603962479913","28.264981677068633","80.44754408608004","0.3017374458760178","6.938893903907228e-18","6.938893903907228e-18","4.0657581468206416e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","923.1308528428095","3.4380324201112384","true","false","false","false"
"1|0.3|0.33|0.4|30","1","0.3","0.33","0.4","30","0.345713720667535","0.354286279332465","35.428627933246496","0.36/SN","0.006194257413705183","0.026562174197569444","0.16791604143485406","14.13538672372846","4.561905840732744","34.93562794794944","14.13538672372846","0.36/SN","false","4.561905840732744","5.448943087541889","0.012427641050391236","0.026562174197569444","13.68446047323011","34.93562794794944","0.42508363160452345","6.938893903907228e-18","6.938893903907228e-18","6.776263578034403e-20","true","true","true","LOWER_QUASI_STEADY_ADMISSIBLE","791.2550167224081","2.165058317037981","true","false","true","true"
