segment,atom,element,hb_class,area_square_angstrom,charge_electron,raw_sigma_e_per_square_angstrom,cpcmx_averaged_sigma,cpcmx_pre_probability_partition,nist_hsieh_averaged_sigma,nist_pre_probability_partition,nist_left_bin,nist_right_bin,nist_left_area_weight,nist_right_area_weight
502,10,H,NHB,0.182903957000,0.000606860000,0.003317916189205,0.001682537590007,NHB,0.001473095869654,NHB,0.001,0.002,0.526904130345723,0.473095869654277
503,10,H,NHB,0.176514367000,0.000425886000,0.002412755444434,0.001774935363454,NHB,0.001709436476982,NHB,0.001,0.002,0.290563523017823,0.709436476982177
504,10,H,NHB,0.176514367000,0.000002016000,0.000011421166641,0.000701892286031,NHB,0.000861481918004,NHB,0.000,0.001,0.138518081996009,0.861481918003991
505,10,H,NHB,0.176514367000,0.000603236000,0.003417489523671,0.002059908951867,NHB,0.001958428503393,NHB,0.001,0.002,0.041571496606780,0.958428503393220
506,10,H,NHB,0.176514367000,0.000448284000,0.002539645965475,0.001453970603236,NHB,0.001295810863876,NHB,0.001,0.002,0.704189136123851,0.295810863876149
507,10,H,NHB,0.176514367000,0.000008959000,0.000050755075364,0.001254925190676,NHB,0.001607061064599,NHB,0.001,0.002,0.392938935401279,0.607061064598721
508,10,H,NHB,0.176514367000,0.000603343000,0.003418095706623,0.002187858988120,NHB,0.001857998750200,NHB,0.001,0.002,0.142001249800070,0.857998750199930
509,10,H,NHB,0.176514367000,0.000283442000,0.001605772973709,0.001068361694228,NHB,0.001282497085950,NHB,0.001,0.002,0.717502914049668,0.282497085950332
510,10,H,NHB,0.176514367000,0.000005831000,0.000033034138235,0.001302871885527,NHB,0.001712044246729,NHB,0.001,0.002,0.287955753271116,0.712044246728884
511,10,H,NHB,0.176514367000,0.000232806000,0.001318906806039,0.001722452613508,NHB,0.001810062035504,NHB,0.001,0.002,0.189937964496458,0.810062035503542
512,10,H,NHB,0.176514367000,0.000598831000,0.003392534047951,0.002243866534567,NHB,0.001991906658940,NHB,0.001,0.002,0.008093341060058,0.991906658939942
513,10,H,NHB,0.178345189000,0.000487121000,0.002731338045794,0.001916374147293,NHB,0.001750934953086,NHB,0.001,0.002,0.249065046914254,0.750934953085746
514,10,H,NHB,0.178345189000,0.000463860000,0.002600911202600,0.001927546943622,NHB,0.001854751121820,NHB,0.001,0.002,0.145248878179969,0.854751121820031
515,10,H,NHB,0.178345189000,0.000613200000,0.003438276095017,0.002151602691647,NHB,0.001907100287983,NHB,0.001,0.002,0.092899712016665,0.907100287983335
516,10,H,NHB,0.178345189000,0.000157878000,0.000885238345286,0.000992533314054,NHB,0.001051491070959,NHB,0.001,0.002,0.948508929040952,0.051491070959048
517,10,H,NHB,0.178345189000,0.000592519000,0.003322315579816,0.002155835967170,NHB,0.001942271727886,NHB,0.001,0.002,0.057728272114191,0.942271727885809
518,10,H,NHB,0.178345189000,0.000147918000,0.000829391590709,0.001277198984723,NHB,0.001351386363844,NHB,0.001,0.002,0.648613636155529,0.351386363844471
519,10,H,NHB,0.178345189000,0.000615342000,0.003450286511513,0.002038748314979,NHB,0.001702522670933,NHB,0.001,0.002,0.297477329066692,0.702522670933308
520,10,H,NHB,0.178345189000,0.000589022000,0.003302707537572,0.001786379290757,NHB,0.001595614769848,NHB,0.001,0.002,0.404385230152030,0.595614769847970
521,11,H,NHB,0.070423299000,0.000115810000,0.001644484164254,0.001721939636817,NHB,0.001787891651936,NHB,0.001,0.002,0.212108348063879,0.787891651936121
522,11,H,NHB,0.070423299000,0.000221071000,0.003139174153145,0.001982387982906,NHB,0.001648239462412,NHB,0.001,0.002,0.351760537588170,0.648239462411830
523,11,H,NHB,0.180161591000,0.000567539000,0.003150166452515,0.002217665074322,NHB,0.001968370534476,NHB,0.001,0.002,0.031629465524123,0.968370534475877
524,11,H,NHB,0.180161591000,0.000507780000,0.002818469781386,0.001884456910953,NHB,0.001696194123139,NHB,0.001,0.002,0.303805876860527,0.696194123139473
525,11,H,NHB,0.151059761000,0.000441920000,0.002925464710619,0.001661934682677,NHB,0.001463997605165,NHB,0.001,0.002,0.536002394835028,0.463997605164972
526,11,H,NHB,0.151059761000,0.000391212000,0.002589782993235,0.001701112823717,NHB,0.001447155330826,NHB,0.001,0.002,0.552844669173845,0.447155330826155
527,11,H,NHB,0.151059761000,0.000486489000,0.003220506882703,0.002068980029343,NHB,0.001796895257888,NHB,0.001,0.002,0.203104742111758,0.796895257888242
528,11,H,NHB,0.151059761000,0.000470998000,0.003117958064292,0.002039287009661,NHB,0.001764345504306,NHB,0.001,0.002,0.235654495693593,0.764345504306407
529,11,H,NHB,0.151059761000,0.000079082000,0.000523514663842,0.001615329572255,NHB,0.001806864318045,NHB,0.001,0.002,0.193135681954810,0.806864318045190
530,11,H,NHB,0.151059761000,0.000029738000,0.000196862485437,0.001254409388281,NHB,0.001603407126934,NHB,0.001,0.002,0.396592873066465,0.603407126933535
531,11,H,NHB,0.151059761000,0.000422010000,0.002793662569081,0.002074106211898,NHB,0.001925090717184,NHB,0.001,0.002,0.074909282816202,0.925090717183798
532,11,H,NHB,0.151059761000,0.000375002000,0.002482474469161,0.001898977809750,NHB,0.001780705010104,NHB,0.001,0.002,0.219294989895587,0.780705010104413
533,11,H,NHB,0.151059761000,0.000105244000,0.000696704398996,0.001605422989574,NHB,0.001644767060384,NHB,0.001,0.002,0.355232939616282,0.644767060383718
534,11,H,NHB,0.182903957000,0.000020665000,0.000112982793478,0.001498762843430,NHB,0.001870784765253,NHB,0.001,0.002,0.129215234746567,0.870784765253433
535,11,H,NHB,0.182903957000,0.000499305000,0.002729875330144,0.002067703240718,NHB,0.001941633772271,NHB,0.001,0.002,0.058366227729321,0.941633772270679
536,11,H,NHB,0.182903957000,0.000144686000,0.000791049042203,0.001358434013241,NHB,0.001535582066510,NHB,0.001,0.002,0.464417933490337,0.535582066509662
537,11,H,NHB,0.182903957000,0.000365967000,0.002000869778886,0.001278760110299,NHB,0.001355494874177,NHB,0.001,0.002,0.644505125823219,0.355494874176781
538,11,H,NHB,0.182903957000,0.000047407000,0.000259190674590,0.001095103228029,NHB,0.001212284199236,NHB,0.001,0.002,0.787715800764069,0.212284199235931
539,11,H,NHB,0.182903957000,0.000558369000,0.003052798906915,0.001930966891988,NHB,0.001735877609887,NHB,0.001,0.002,0.264122390113311,0.735877609886689
540,11,H,NHB,0.182903957000,0.000377769000,0.002065395446857,0.001671769325558,NHB,0.001508323475534,NHB,0.001,0.002,0.491676524465611,0.508323475534389
541,11,H,NHB,0.182903957000,0.000566609000,0.003097849873199,0.002157645919938,NHB,0.002022053169851,NHB,0.002,0.003,0.977946830148906,0.022053169851094
542,11,H,NHB,0.182903957000,0.000582190000,0.003183036657867,0.002168570384292,NHB,0.001927397418397,NHB,0.001,0.002,0.072602581603419,0.927397418396581
543,11,H,NHB,0.176514367000,0.000301968000,0.001710727603266,0.001170349865156,NHB,0.001229691211942,NHB,0.001,0.002,0.770308788058282,0.229691211941718
544,11,H,NHB,0.176514367000,0.000109788000,0.000621977699980,0.001116053386589,NHB,0.001173064563563,NHB,0.001,0.002,0.826935436437181,0.173064563562819
545,11,H,NHB,0.176514367000,0.000555753000,0.003148485924661,0.002122030210354,NHB,0.001914411699511,NHB,0.001,0.002,0.085588300489007,0.914411699510993
546,11,H,NHB,0.176514367000,0.000552904000,0.003132345595415,0.002041234527749,NHB,0.001789425910037,NHB,0.001,0.002,0.210574089963174,0.789425910036826
547,11,H,NHB,0.176514367000,0.000562471000,0.003186545149608,0.002208468843692,NHB,0.002006729145405,NHB,0.002,0.003,0.993270854595396,0.006729145404604
548,11,H,NHB,0.176514367000,0.000516081000,0.002923733681123,0.001985545655183,NHB,0.001766813182671,NHB,0.001,0.002,0.233186817328576,0.766813182671424
549,11,H,NHB,0.176514367000,0.000476175000,0.002697655766457,0.002008957947318,NHB,0.001822647146686,NHB,0.001,0.002,0.177352853314420,0.822647146685580
550,11,H,NHB,0.176514367000,0.000088347000,0.000500508833935,0.001341825333398,NHB,0.001450994800646,NHB,0.001,0.002,0.549005199354429,0.450994800645571
551,11,H,NHB,0.178345189000,0.000321616000,0.001803334319268,0.001889225100681,NHB,0.001925287487737,NHB,0.001,0.002,0.074712512263340,0.925287487736659
552,11,H,NHB,0.178345189000,0.000086602000,0.000485586409623,0.001221958038628,NHB,0.001539773612626,NHB,0.001,0.002,0.460226387374167,0.539773612625833
553,11,H,NHB,0.178345189000,0.000106815000,0.000598922800211,0.001601155633642,NHB,0.001819723482026,NHB,0.001,0.002,0.180276517974323,0.819723482025677
554,11,H,NHB,0.178345189000,0.000561174000,0.003146560908912,0.001757113124481,NHB,0.001596375617089,NHB,0.001,0.002,0.403624382910925,0.596375617089075
555,11,H,NHB,0.178345189000,0.000466983000,0.002618422187996,0.001734899887108,NHB,0.001510568166657,NHB,0.001,0.002,0.489431833343357,0.510568166656643
556,11,H,NHB,0.178345189000,0.000323777000,0.001815451270738,0.001560540633270,NHB,0.001513968504745,NHB,0.001,0.002,0.486031495254638,0.513968504745362
557,11,H,NHB,0.178345189000,0.000196549000,0.001102070659164,0.001152127507534,NHB,0.001153809804757,NHB,0.001,0.002,0.846190195243167,0.153809804756833
558,11,H,NHB,0.178345189000,0.000549366000,0.003080352226378,0.002069463614252,NHB,0.001949400290222,NHB,0.001,0.002,0.050599709777956,0.949400290222044
559,11,H,NHB,0.178345189000,0.000565412000,0.003170323815127,0.002214420584569,NHB,0.001965396858117,NHB,0.001,0.002,0.034603141883262,0.965396858116738
560,12,H,NHB,0.070423299000,0.000099128000,0.001407602333427,0.001626370872466,NHB,0.001730891918139,NHB,0.001,0.002,0.269108081861318,0.730891918138682
561,12,H,NHB,0.070423299000,0.000066425000,0.000943224769973,0.001870863572622,NHB,0.001965861091732,NHB,0.001,0.002,0.034138908268067,0.965861091731932
562,12,H,NHB,0.070423299000,0.000246518000,0.003500517634086,0.002217251283869,NHB,0.001848759701975,NHB,0.001,0.002,0.151240298025141,0.848759701974859
563,12,H,NHB,0.180161591000,0.000222708000,0.001236156934249,0.001226058363349,NHB,0.001365149519560,NHB,0.001,0.002,0.634850480439966,0.365149519560034
564,12,H,NHB,0.180161591000,0.000654011000,0.003630135570905,0.002479103249267,NHB,0.002288016486469,NHB,0.002,0.003,0.711983513531059,0.288016486468941
565,12,H,NHB,0.180161591000,0.000121052000,0.000671907920707,0.001246070918647,NHB,0.001577323276331,NHB,0.001,0.002,0.422676723668605,0.577323276331395
566,12,H,NHB,0.151059761000,0.000501605000,0.003320573239885,0.002080110560038,NHB,0.001738333355527,NHB,0.001,0.002,0.261666644472957,0.738333355527043
567,12,H,NHB,0.151059761000,0.000322449000,0.002134579042529,0.001652189456189,NHB,0.001581027482581,NHB,0.001,0.002,0.418972517419289,0.581027482580711
568,12,H,NHB,0.151059761000,0.000557736000,0.003692154656593,0.002382553307835,NHB,0.002073189051039,NHB,0.002,0.003,0.926810948960786,0.073189051039214
569,12,H,NHB,0.151059761000,0.000519128000,0.003436573688211,0.002191737864438,NHB,0.001861035587987,NHB,0.001,0.002,0.138964412012627,0.861035587987373
570,12,H,NHB,0.151059761000,0.000447129000,0.002959947752069,0.002280308810262,NHB,0.002116673970130,NHB,0.002,0.003,0.883326029870320,0.116673970129680
571,12,H,NHB,0.151059761000,0.000195625000,0.001295017274653,0.001853327106635,NHB,0.001877343302740,NHB,0.001,0.002,0.122656697260452,0.877343302739548
572,12,H,NHB,0.151059761000,0.000065266000,0.000432054172256,0.001688079803396,NHB,0.001995641377954,NHB,0.001,0.002,0.004358622045795,0.995641377954205
573,12,H,NHB,0.151059761000,0.000277363000,0.001836114383896,0.001518921253404,NHB,0.001666859729885,NHB,0.001,0.002,0.333140270114870,0.666859729885130
574,12,H,NHB,0.151059761000,0.000477548000,0.003161318387098,0.002096396340587,NHB,0.001916866750036,NHB,0.001,0.002,0.083133249963870,0.916866750036130
575,12,H,NHB,0.151059761000,0.000109474000,0.000724706561663,0.001601818646392,NHB,0.001780033184632,NHB,0.001,0.002,0.219966815367693,0.780033184632307
576,12,H,NHB,0.182903957000,0.000663044000,0.003625093797178,0.002433140238896,NHB,0.002196965483930,NHB,0.002,0.003,0.803034516070330,0.196965483929670
577,12,H,NHB,0.182903957000,0.000237773000,0.001299988277454,0.001864400206957,NHB,0.002007532923010,NHB,0.002,0.003,0.992467076990140,0.007532923009860
578,12,H,NHB,0.182903957000,0.000651042000,0.003559474659151,0.002080753831597,NHB,0.001769267371081,NHB,0.001,0.002,0.230732628918882,0.769267371081118
579,12,H,NHB,0.182903957000,0.000666615000,0.003644617705018,0.002476545014527,NHB,0.002152523836684,NHB,0.002,0.003,0.847476163315964,0.152523836684036
580,12,H,NHB,0.182903957000,0.000665667000,0.003639434656955,0.002489676723012,NHB,0.002229118164328,NHB,0.002,0.003,0.770881835672431,0.229118164327569
581,12,H,NHB,0.182903957000,0.000596011000,0.003258600906048,0.002058330861766,NHB,0.001924332943069,NHB,0.001,0.002,0.075667056930874,0.924332943069126
582,12,H,NHB,0.176514367000,0.000505002000,0.002860968251950,0.001737280056107,NHB,0.001531809726651,NHB,0.001,0.002,0.468190273348960,0.531809726651040
583,12,H,NHB,0.176514367000,0.000000505000,0.000002860956921,0.000959334278605,NHB,0.001274867746283,NHB,0.001,0.002,0.725132253717137,0.274867746282863
584,12,H,NHB,0.176514367000,0.000654037000,0.003705290459445,0.002387559062656,NHB,0.002241658355482,NHB,0.002,0.003,0.758341644518249,0.241658355481751
585,12,H,NHB,0.176514367000,0.000449778000,0.002548109865754,0.001806972613247,NHB,0.001749736834338,NHB,0.001,0.002,0.250263165662058,0.749736834337942
586,12,H,NHB,0.176514367000,0.000646689000,0.003663662119923,0.002524523347365,NHB,0.002246290870302,NHB,0.002,0.003,0.753709129698246,0.246290870301754
587,12,H,NHB,0.176514367000,0.000220598000,0.001249745296937,0.001565238623212,NHB,0.001724763878012,NHB,0.001,0.002,0.275236121987642,0.724763878012358
588,12,H,NHB,0.176514367000,0.000003048000,0.000017267716231,0.001481705206817,NHB,0.001955247157745,NHB,0.001,0.002,0.044752842254807,0.955247157745193
589,12,H,NHB,0.176514367000,0.000335032000,0.001898043800593,0.001421581433637,NHB,0.001562644010798,NHB,0.001,0.002,0.437355989202250,0.562644010797750
590,12,H,NHB,0.176514367000,0.000635641000,0.003601072313847,0.002487072536582,NHB,0.002152109733717,NHB,0.002,0.003,0.847890266283460,0.152109733716540
591,12,H,NHB,0.176514367000,0.000008630000,0.000048891204420,0.001442844695296,NHB,0.001817434128744,NHB,0.001,0.002,0.182565871255536,0.817434128744464
592,12,H,NHB,0.178345189000,0.000474238000,0.002659101726596,0.002173397684768,NHB,0.002123610799492,NHB,0.002,0.003,0.876389200508393,0.123610799491607
593,12,H,NHB,0.178345189000,0.000507779000,0.002847169597605,0.002161141421968,NHB,0.002015289295813,NHB,0.002,0.003,0.984710704187126,0.015289295812874
594,12,H,NHB,0.178345189000,0.000645872000,0.003621471392761,0.002400746104134,NHB,0.002004647616985,NHB,0.002,0.003,0.995352383014834,0.004647616985166
595,12,H,NHB,0.178345189000,0.000158792000,0.000890363238226,0.001545744005211,NHB,0.001571233345784,NHB,0.001,0.002,0.428766654215500,0.571233345784500
596,12,H,NHB,0.178345189000,0.000634093000,0.003555425316239,0.002150822983981,NHB,0.001899464682325,NHB,0.001,0.002,0.100535317674768,0.899464682325232
597,12,H,NHB,0.178345189000,0.000193396000,0.001084391460652,0.001141930213677,NHB,0.001296388194809,NHB,0.001,0.002,0.703611805191128,0.296388194808872
598,12,H,NHB,0.178345189000,0.000655305000,0.003674363203596,0.002384811132886,NHB,0.002086423525517,NHB,0.002,0.003,0.913576474483125,0.086423525516875
599,12,H,NHB,0.178345189000,0.000618179000,0.003466193865201,0.002335248775106,NHB,0.002078451663917,NHB,0.002,0.003,0.921548336083384,0.078451663916616
600,13,H,NHB,0.070423299000,0.000122464000,0.001738969939480,0.001337001467798,NHB,0.001323064530869,NHB,0.001,0.002,0.676935469131393,0.323064530868607
601,13,H,NHB,0.070423299000,0.000239175000,0.003396248164972,0.002067556707213,NHB,0.001809675751207,NHB,0.001,0.002,0.190324248792723,0.809675751207278
602,13,H,NHB,0.070423299000,0.000024470000,0.000347470231407,0.000867366361784,NHB,0.001155548949488,NHB,0.001,0.002,0.844451050511597,0.155548949488403
603,13,H,NHB,0.180161591000,0.000323308000,0.001794544543071,0.001669687723659,NHB,0.001656413323841,NHB,0.001,0.002,0.343586676159097,0.656413323840903
604,13,H,NHB,0.180161591000,0.000654320000,0.003631850697855,0.002038459780370,NHB,0.001827829419785,NHB,0.001,0.002,0.172170580215307,0.827829419784693
605,13,H,NHB,0.151059761000,0.000007577000,0.000050158956626,0.000830402383653,NHB,0.001119663250306,NHB,0.001,0.002,0.880336749694136,0.119663250305864
606,13,H,NHB,0.151059761000,0.000081538000,0.000539773129920,0.000990738330681,NHB,0.001242084499482,NHB,0.001,0.002,0.757915500517729,0.242084499482271
607,13,H,NHB,0.151059761000,0.000354020000,0.002343575798455,0.001440180592701,NHB,0.001358206810420,NHB,0.001,0.002,0.641793189579903,0.358206810420097
608,13,H,NHB,0.151059761000,0.000329000000,0.002177945985232,0.001663663033160,NHB,0.001663814925642,NHB,0.001,0.002,0.336185074358116,0.663814925641884
609,13,H,NHB,0.151059761000,0.000523009000,0.003462265506961,0.002094846240456,NHB,0.001827597222740,NHB,0.001,0.002,0.172402777260341,0.827597222739659
610,13,H,NHB,0.151059761000,0.000509070000,0.003369990768091,0.001978352090786,NHB,0.001757762368392,NHB,0.001,0.002,0.242237631608456,0.757762368391544
611,13,H,NHB,0.151059761000,0.000518788000,0.003434322923363,0.002097364348722,NHB,0.001904747471818,NHB,0.001,0.002,0.095252528182196,0.904747471817804
612,13,H,NHB,0.151059761000,0.000013016000,0.000086164574297,0.000784069362040,NHB,0.001111698866353,NHB,0.001,0.002,0.888301133646787,0.111698866353213
613,13,H,NHB,0.151059761000,0.000341936000,0.002263580967800,0.001557147603914,NHB,0.001462021599186,NHB,0.001,0.002,0.537978400813887,0.462021599186113
614,13,H,NHB,0.151059761000,0.000131316000,0.000869298343455,0.001110266933312,NHB,0.001190568233479,NHB,0.001,0.002,0.809431766521309,0.190568233478691
615,13,H,NHB,0.151059761000,0.000487270000,0.003225677021957,0.001829134204501,NHB,0.001538974387201,NHB,0.001,0.002,0.461025612799004,0.538974387200996
616,13,H,NHB,0.182903957000,0.000651107000,0.003559830036919,0.002073224678888,NHB,0.001817950171106,NHB,0.001,0.002,0.182049828894476,0.817950171105524
617,13,H,NHB,0.182903957000,0.000645234000,0.003527720288741,0.002053991287661,NHB,0.001898970831912,NHB,0.001,0.002,0.101029168088037,0.898970831911963
618,13,H,NHB,0.182903957000,0.000007520000,0.000041114474084,0.001084778857286,NHB,0.001422029845682,NHB,0.001,0.002,0.577970154317579,0.422029845682421
619,13,H,NHB,0.182903957000,0.000175283000,0.000958333558634,0.001157600649529,NHB,0.001243156632825,NHB,0.001,0.002,0.756843367175178,0.243156632824822
620,13,H,NHB,0.182903957000,0.000623334000,0.003407985317671,0.001797787741366,NHB,0.001569493351947,NHB,0.001,0.002,0.430506648052973,0.569493351947027
621,13,H,NHB,0.182903957000,0.000093389000,0.000510590375035,0.001410956293812,NHB,0.001621016554037,NHB,0.001,0.002,0.378983445963380,0.621016554036620
622,13,H,NHB,0.182903957000,0.000564495000,0.003086291894713,0.001881784805270,NHB,0.001650623391709,NHB,0.001,0.002,0.349376608291315,0.650623391708685
623,13,H,NHB,0.182903957000,0.000647543000,0.003540344400531,0.002043593659873,NHB,0.001797681512244,NHB,0.001,0.002,0.202318487755889,0.797681512244111
624,13,H,NHB,0.176514367000,0.000094694000,0.000536466246966,0.001260874205273,NHB,0.001390152076979,NHB,0.001,0.002,0.609847923021177,0.390152076978823
625,13,H,NHB,0.176514367000,0.000614799000,0.003482996939280,0.001911880317428,NHB,0.001624007551626,NHB,0.001,0.002,0.375992448373879,0.624007551626121
626,13,H,NHB,0.176514367000,0.000007341000,0.000041588682693,0.001129987111153,NHB,0.001472071456498,NHB,0.001,0.002,0.527928543501566,0.472071456498434
627,13,H,NHB,0.176514367000,0.000572683000,0.003244398797295,0.001963964430926,NHB,0.001787765305535,NHB,0.001,0.002,0.212234694465190,0.787765305534810
628,13,H,NHB,0.176514367000,0.000426498000,0.002416222584307,0.001835053541454,NHB,0.001651352766035,NHB,0.001,0.002,0.348647233965474,0.651352766034526
629,13,H,NHB,0.176514367000,0.000618706000,0.003505131114908,0.002001081407701,NHB,0.001927063418967,NHB,0.001,0.002,0.072936581032894,0.927063418967106
630,13,H,NHB,0.176514367000,0.000420114000,0.002380055556611,0.001681767662690,NHB,0.001593703345218,NHB,0.001,0.002,0.406296654782332,0.593703345217668
631,13,H,NHB,0.176514367000,0.000629823000,0.003568111824008,0.002045047707184,NHB,0.001736526403329,NHB,0.001,0.002,0.263473596670719,0.736526403329281
632,13,H,NHB,0.178345189000,0.000139424000,0.000781764850410,0.001413537719425,NHB,0.001547711419667,NHB,0.001,0.002,0.452288580333377,0.547711419666623
633,13,H,NHB,0.178345189000,0.000634189000,0.003555963598211,0.002154935188972,NHB,0.001921182366976,NHB,0.001,0.002,0.078817633024311,0.921182366975689
634,13,H,NHB,0.178345189000,0.000612662000,0.003435259473133,0.001978135412313,NHB,0.001744609732174,NHB,0.001,0.002,0.255390267825718,0.744609732174282
635,13,H,NHB,0.178345189000,0.000375307000,0.002104385333321,0.001350182403718,NHB,0.001332779512594,NHB,0.001,0.002,0.667220487405759,0.332779512594241
636,13,H,NHB,0.178345189000,0.000011252000,0.000063091132781,0.000919366886711,NHB,0.001258817017635,NHB,0.001,0.002,0.741182982364894,0.258817017635106
637,13,H,NHB,0.178345189000,0.000485036000,0.002719647234218,0.001588510532769,NHB,0.001408787011463,NHB,0.001,0.002,0.591212988537446,0.408787011462554
638,13,H,NHB,0.178345189000,0.000538674000,0.003020401071767,0.001760993586145,NHB,0.001545246551888,NHB,0.001,0.002,0.454753448111972,0.545246551888028
639,13,H,NHB,0.178345189000,0.000251308000,0.001409110060154,0.001561721540380,NHB,0.001650352076084,NHB,0.001,0.002,0.349647923916447,0.650352076083553
640,13,H,NHB,0.178345189000,0.000647733000,0.003631906213069,0.002067241982020,NHB,0.001834244658674,NHB,0.001,0.002,0.165755341326147,0.834244658673853
641,14,H,NHB,0.070423299000,0.000225164000,0.003197294122787,0.001753260535144,NHB,0.001699916470603,NHB,0.001,0.002,0.300083529396652,0.699916470603348
642,14,H,NHB,0.180161591000,0.000253999000,0.001409839903112,0.001073315103827,NHB,0.001011900517264,NHB,0.001,0.002,0.988099482736070,0.011900517263930
643,14,H,NHB,0.180161591000,0.000503817000,0.002796472861965,0.001570884018808,NHB,0.001379331575523,NHB,0.001,0.002,0.620668424476781,0.379331575523219
644,14,H,NHB,0.180161591000,0.000161989000,0.000899131713374,0.001298367854437,NHB,0.001452815926264,NHB,0.001,0.002,0.547184073736091,0.452815926263909
645,14,H,NHB,0.180161591000,0.000430475000,0.002389382762500,0.001608914303531,NHB,0.001539180141427,NHB,0.001,0.002,0.460819858573000,0.539180141427000
646,14,H,NHB,0.151059761000,0.000478251000,0.003165972174416,0.001758326168791,NHB,0.001624167997338,NHB,0.001,0.002,0.375832002662346,0.624167997337654
647,14,H,NHB,0.151059761000,0.000478309000,0.003166356128420,0.001733031372432,NHB,0.001674505124811,NHB,0.001,0.002,0.325494875189243,0.674505124810757
648,14,H,NHB,0.151059761000,0.000486198000,0.003218580492789,0.001791566677145,NHB,0.001676876878016,NHB,0.001,0.002,0.323123121983811,0.676876878016189
649,14,H,NHB,0.151059761000,0.000481944000,0.003190419452603,0.001828565963645,NHB,0.001712696433838,NHB,0.001,0.002,0.287303566161823,0.712696433838177
650,14,H,NHB,0.151059761000,0.000035358000,0.000234066304395,0.001029482943807,NHB,0.001208572464330,NHB,0.001,0.002,0.791427535670275,0.208572464329725
651,14,H,NHB,0.151059761000,0.000022740000,0.000150536448949,0.001043243979593,NHB,0.001289998238407,NHB,0.001,0.002,0.710001761592641,0.289998238407359
652,14,H,NHB,0.182903957000,0.000017971000,0.000098253751831,0.000954098322859,NHB,0.001162220880252,NHB,0.001,0.002,0.837779119747847,0.162220880252153
653,14,H,NHB,0.182903957000,0.000008483000,0.000046379532401,0.001060493117279,NHB,0.001403418148479,NHB,0.001,0.002,0.596581851520514,0.403418148479486
654,14,H,NHB,0.182903957000,0.000383486000,0.002096652288392,0.001513530097811,NHB,0.001306791114353,NHB,0.001,0.002,0.693208885647382,0.306791114352618
655,14,H,NHB,0.182903957000,0.000557399000,0.003047495577146,0.001777249412364,NHB,0.001532941463032,NHB,0.001,0.002,0.467058536968458,0.532941463031542
656,14,H,NHB,0.182903957000,0.000361377000,0.001975774641114,0.001614346365602,NHB,0.001486036190205,NHB,0.001,0.002,0.513963809795111,0.486036190204889
657,14,H,NHB,0.182903957000,0.000568233000,0.003106728850049,0.001792470076625,NHB,0.001582694130614,NHB,0.001,0.002,0.417305869386395,0.582694130613605
658,14,H,NHB,0.182903957000,0.000496614000,0.002715162690548,0.001465421223644,NHB,0.001203157828178,NHB,0.001,0.002,0.796842171821707,0.203157828178293
659,14,H,NHB,0.182903957000,0.000562725000,0.003076614684722,0.001629878809774,NHB,0.001363428297114,NHB,0.001,0.002,0.636571702885591,0.363428297114409
660,14,H,NHB,0.182903957000,0.000418710000,0.002289234234555,0.001564209987068,NHB,0.001515636657943,NHB,0.001,0.002,0.484363342057408,0.515636657942592
661,14,H,NHB,0.182903957000,0.000494799000,0.002705239449795,0.001700277669501,NHB,0.001573617945117,NHB,0.001,0.002,0.426382054883048,0.573617945116952
662,14,H,NHB,0.176514367000,0.000538277000,0.003049479819396,0.001678654980860,NHB,0.001402602471766,NHB,0.001,0.002,0.597397528233681,0.402602471766319
663,14,H,NHB,0.176514367000,0.000553765000,0.003137223385335,0.001755416042914,NHB,0.001573194646109,NHB,0.001,0.002,0.426805353890501,0.573194646109499
664,14,H,NHB,0.176514367000,0.000543936000,0.003081539532700,0.001759759056685,NHB,0.001585993079997,NHB,0.001,0.002,0.414006920003395,0.585993079996605
665,14,H,NHB,0.176514367000,0.000566475000,0.003209228855575,0.001863319637851,NHB,0.001659514337361,NHB,0.001,0.002,0.340485662639351,0.659514337360649
666,14,H,NHB,0.176514367000,0.000064426000,0.000364990120039,0.000656131587378,NHB,0.000802755579545,NHB,0.000,0.001,0.197244420454516,0.802755579545484
667,14,H,NHB,0.176514367000,0.000228186000,0.001292733299154,0.001186418960847,NHB,0.001183781081934,NHB,0.001,0.002,0.816218918065928,0.183781081934072
668,14,H,NHB,0.176514367000,0.000007300000,0.000041356406983,0.000991685694511,NHB,0.001365199803190,NHB,0.001,0.002,0.634800196810097,0.365199803189903
669,14,H,NHB,0.176514367000,0.000101696000,0.000576134406102,0.001260182424442,NHB,0.001469233338739,NHB,0.001,0.002,0.530766661261273,0.469233338738727
670,14,H,NHB,0.176514367000,0.000304042000,0.001722477355059,0.001346972592056,NHB,0.001303778943937,NHB,0.001,0.002,0.696221056063047,0.303778943936953
671,14,H,NHB,0.176514367000,0.000228908000,0.001296823617763,0.001353866192781,NHB,0.001437316077541,NHB,0.001,0.002,0.562683922459150,0.437316077540850
672,14,H,NHB,0.178345189000,0.000586368000,0.003287826283893,0.001783718796022,NHB,0.001564946075302,NHB,0.001,0.002,0.435053924698481,0.564946075301519
673,14,H,NHB,0.178345189000,0.000564036000,0.003162608440197,0.001858121077000,NHB,0.001670258999225,NHB,0.001,0.002,0.329741000775201,0.670258999224799
674,14,H,NHB,0.178345189000,0.000396819000,0.002225005351840,0.001490712608581,NHB,0.001427971733321,NHB,0.001,0.002,0.572028266678686,0.427971733321314
